xc_id,common_name,scientific_name,country,lat,lng,duration,recordist,license,file_path,dominant_freq_hz,librosa_tempo_raw,silence_ratio,usable,onset_interval_ms,onset_density
182705,Veery,Catharus fuscescens,Canada,45.0063,-74.1797,44,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC182705.mp3,3870.2310709703697,147.65625,0.8503118503118503,True,162.53968253968054,5.86531432748538
184465,Veery,Catharus fuscescens,Canada,48.1419,-69.6951,111,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC184465.mp3,8179.050713331055,132.51201923076923,0.835096453018046,True,208.97959183673365,2.072637106184364
269179,Veery,Catharus fuscescens,United States,46.902,-120.803,100,Frank Lambert,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Veery/XC269179.mp3,3840.427335316815,133.92857142857142,0.3097750772838716,True,5828.208616780044,0.06996081559761314
293438,Veery,Catharus fuscescens,Canada,46.9872,-70.5887,46,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC293438.mp3,6240.404851843489,112.34714673913044,0.6810756471475246,True,301.8594104308363,0.7794824660633485
318447,Veery,Catharus fuscescens,United States,42.0301,-79.4374,38,Jim Berry,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC318447.mp3,6500.218427684048,117.1875,0.0002794857462269,True,1021.6780045351488,0.7337526205450734
325520,Veery,Catharus fuscescens,United States,44.0579,-89.6791,33,Ross Gallardy,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC325520.mp3,5504.996931630282,161.4990234375,0.6881461061337009,True,162.5396825396823,3.413689490561618
325521,Veery,Catharus fuscescens,United States,44.0579,-89.6791,54,Ross Gallardy,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC325521.mp3,5175.604094869429,166.70866935483872,0.6495507060333762,True,185.75963718820532,3.5566923717884964
390769,Veery,Catharus fuscescens,Canada,45.064,-73.1644,92,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC390769.mp3,5676.959925349959,132.51201923076923,0.2988795165554576,True,162.53968253968054,4.9451133144475925
390770,Veery,Catharus fuscescens,Canada,45.064,-73.1644,40,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC390770.mp3,5649.233329577075,135.99917763157896,0.2679589509692132,True,162.53968253968054,5.1319956703014755
421272,Veery,Catharus fuscescens,United States,42.3306,-76.3351,51,GABRIEL LEITE,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC421272.mp3,3985.389618675463,170.45454545454547,0.3715653621981682,True,185.75963718820861,2.380952380952381
433588,Veery,Catharus fuscescens,Canada,,,18,?,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC433588.mp3,4404.9239506256445,161.4990234375,0.4517326732673267,True,116.09977324263099,4.1586873259052926
467384,Veery,Catharus fuscescens,United States,39.7357,-75.7597,91,Christopher Heckscher,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Veery/XC467384.mp3,3091.2084956566714,151.99908088235293,0.7161323026232417,True,3715.192743764174,0.1964777562824369
511318,Veery,Catharus fuscescens,Canada,49.0526,-119.5568,85,Peter Ward and Ken Hall,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC511318.mp3,4727.892856778413,120.18531976744184,0.440767256517628,True,208.97959183673186,2.8740026595744683
567904,Veery,Catharus fuscescens,United States,42.3149,-76.4951,48,Meena Haribal,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC567904.mp3,4130.905889946328,170.45454545454547,0.0006629834254143,True,10866.938775510205,0.10359680592958988
571805,Veery,Catharus fuscescens,United States,41.0293,-75.6767,88,William Whitehead,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC571805.mp3,6131.4707824464185,106.13207547169812,0.0016855285335901,True,812.6984126984133,0.21445760066505148
574514,Veery,Catharus fuscescens,United States,35.4047,-82.7572,23,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC574514.mp3,4574.08943467391,125.0,0.0077413479052823,True,534.0589569160992,1.3236447430845348
600071,Veery,Catharus fuscescens,United States,42.7463,-71.7074,102,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC600071.mp3,5999.54660840515,148.02631578947367,0.7157566302652106,True,116.09977324263099,1.7162022083146122
602569,Veery,Catharus fuscescens,United States,42.7463,-71.7074,94,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC602569.mp3,6303.557470712158,137.1951219512195,0.6385310734463276,True,185.75963718821242,2.3730820085483226
602571,Veery,Catharus fuscescens,United States,42.7052,-71.615,94,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC602571.mp3,4404.8037506188775,133.92857142857142,0.5970906630581867,True,162.53968253968054,2.3999821632180622
602572,Veery,Catharus fuscescens,United States,42.7463,-71.7074,160,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Veery/XC602572.mp3,7083.05912923361,114.79591836734694,0.7772224443555911,True,534.0589569160983,0.9371719366944962
